id,nameKo,nameEn,type,category,power,accuracy,priority,target,tags,tagLabels,lead,ace,setupSweeper,wall,pivot,hazardControl,revengeKiller,disruptor,support,descriptionKo,reason
terablast,테라버스트,Tera Blast,Normal,Special,80,100,0,normal,ACE_DAMAGE,에이스 주력 공격,0,1.3,1,0,0,0,0,0,0,"테라스탈 중이면, 테라스탈타입의 에너지를 방출해서 공격한다. 공격과 특수공격을 비교해서 높은 쪽으로 데미지를 준다.",공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
terastarstorm,테라클러스터,Tera Starstorm,Normal,Special,120,100,0,normal,ACE_DAMAGE|RISKY_NUKE,에이스 주력 공격|고위험 고화력,0,2.7,1.5,0,0,0,0,0,0,결정의 힘을 내리쬐어 적을 없애 버린다. 테라파고스가 스텔라폼일 때 사용하면 모든 상대에게 데미지를 준다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
terrainpulse,대지의파동,Terrain Pulse,Normal,Special,50,100,0,normal,ACE_DAMAGE,에이스 주력 공격,0,0.8,0.6,0,0,0,0,0,0,필드의 힘을 빌려서 공격한다. 사용했을 때의 필드 상태에 따라서 기술 타입과 위력이 바뀐다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
thief,도둑질,Thief,Dark,Physical,60,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.3,0.8,0,0,0,0,0,0,공격과 동시에 도구를 훔친다. 자신이 도구를 지니고 있을 경우에는 훔칠 수 없다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
thousandarrows,사우전드애로,Thousand Arrows,Ground,Physical,90,100,0,allAdjacentFoes,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.8,1.1,0,0,0,0,0,0,떠 있는 포켓몬도 맞힐 수 있다. 떠 있던 상대는 맞아서 땅에 떨어진다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
thousandwaves,사우전드웨이브,Thousand Waves,Ground,Physical,90,100,0,allAdjacentFoes,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.8,1.1,0,0,0,0,0,0,땅 위를 뻗어 나가는 파도로 공격한다. 파도에 휩쓸린 상대는 전투에서 도망칠 수 없게 된다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
thrash,난동부리기,Thrash,Normal,Physical,120,100,0,randomNormal,ACE_DAMAGE|RISKY_NUKE|LOCK_IN,에이스 주력 공격|고위험 고화력|강제 연속/구속,0,3.2,1.5,-1,0,0,0,0,0,2-3턴 동안 마구 난동 부려서 상대를 공격한다. 난동 부린 뒤에는 혼란에 빠진다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다. / 연속 사용/행동 고정 리스크가 있어 안정성 평가는 낮게 봅니다.
throatchop,지옥찌르기,Throat Chop,Dark,Physical,80,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.6,1,0,0,0,0,0,0,이 기술에 맞은 상대는 지옥의 고통 때문에 2턴 동안 소리 기술을 낼 수 없다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
thunder,번개,Thunder,Electric,Special,110,70,0,normal,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,2.8,1.4,0,0,0,0,0,0,강한 번개를 상대에게 떨어뜨려 공격한다. 마비 상태로 만들 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
thunderbolt,10만볼트,Thunderbolt,Electric,Special,90,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.8,1.1,0,0,0,0,0,0,강한 전격을 상대에게 날려서 공격한다. 마비 상태로 만들 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
thundercage,썬더프리즌,Thunder Cage,Electric,Special,80,90,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.6,1,0,0,0,0,0,0,전기가 흐르는 우리 안에 4-5턴 동안 상대를 가두어 공격한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
thunderclap,질풍신뢰,Thunderclap,Electric,Special,70,100,1,normal,ACE_DAMAGE|ACE_COVERAGE|PRIORITY|FINISHER,에이스 주력 공격|에이스 견제폭|선공기|마무리,0,2.3,0.9,0,0,0,3.2,0,0,상대보다 먼저 전격을 퍼붓는다. 상대가 쓴 기술이 공격 기술이 아니면 실패한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 선공기라 복수 처리와 마무리 가치가 큽니다.
thunderfang,번개엄니,Thunder Fang,Electric,Physical,65,95,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.4,0.8,0,0,0,0,0,0,전기를 모은 이빨로 문다. 상대를 풀죽게 하거나 마비 상태로 만들 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
thunderouskick,천둥차기,Thunderous Kick,Fighting,Physical,90,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.8,1.1,0,0,0,0,0,0,번개 같은 움직임으로 상대를 농락하며 킥을 날린다. 상대의 방어를 떨어뜨린다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
thunderpunch,번개펀치,Thunder Punch,Electric,Physical,75,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.6,0.9,0,0,0,0,0,0,전격을 담은 펀치로 상대를 공격한다. 마비 상태로 만들 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
thundershock,전기쇼크,Thunder Shock,Electric,Special,40,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1,0.5,0,0,0,0,0,0,전기 자극을 상대에게 날려서 공격한다. 마비 상태로 만들 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
thunderwave,전기자석파,Thunder Wave,Electric,Status,,90,0,normal,STATUS_SPREAD|SPEED_CONTROL,상태이상|속도 제어,0,0,0,2.2,0,0,1.2,4.2,4.1,약한 전격을 날려서 상대를 마비 상태로 만든다.,상태이상으로 상대 기능을 낮추거나 교체를 압박합니다. / 속도 제어로 선공권과 마무리 구도를 만듭니다.
tickle,간지르기,Tickle,Normal,Status,,100,0,normal,DISRUPT,방해,0,0,0,0.8,0,0,0,1.8,0,몸을 간질여 웃게 만들어서 상대의 공격과 방어를 떨어뜨린다.,상대 능력치를 낮춰 현재 대면 또는 후속 대면을 안정화합니다.
tidyup,정리정돈,Tidy Up,Normal,Status,,필중,0,self,HAZARD_REMOVE,판 제거,0,0,0,0.8,0,4.5,0,0,2,"압정뿌리기, 스텔스록, 끈적끈적네트, 독압정, 대타출동을 모두 정리한다. 자신의 공격과 스피드가 올라간다.",설치물 제거 또는 필드 정리 가치가 있습니다.
topsyturvy,뒤집어엎기,Topsy-Turvy,Dark,Status,,필중,0,normal,DISRUPT,방해,1.2,0,0,1,0,0,0,4,0,상대에게 걸려 있는 모든 능력 변화를 뒤집어서 반대로 만든다.,상대 전개/회복/보조 기술을 방해하는 핵심 기술입니다.
torchsong,플레어송,Torch Song,Fire,Special,80,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.6,1,0,0,0,0,0,0,활활 타오르는 불꽃을 노래하듯 뿜어서 상대를 태워 버린다. 자신의 특수공격을 올린다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
torment,트집,Torment,Dark,Status,,100,0,normal,DISRUPT,방해,1.2,0,0,1,0,0,0,4,0,상대에게 트집을 잡아서 똑같은 기술을 2회 연속으로 쓸 수 없게 한다.,상대 전개/회복/보조 기술을 방해하는 핵심 기술입니다.
toxic,맹독,Toxic,Poison,Status,,90,0,normal,STATUS_SPREAD,상태이상,0,0,0,2.2,0,0,0,2.4,1.8,상대를 맹독의 상태로 만든다. 턴이 진행될수록 독의 데미지가 증가한다.,상태이상으로 상대 기능을 낮추거나 교체를 압박합니다.
toxicspikes,독압정,Toxic Spikes,Poison,Status,,필중,0,foeSide,HAZARD_SET|HAZARD_REMOVE,판 설치|판 제거,3,0,0,0.8,0,5,0,0,2,상대의 발밑에 독 압정을 뿌린다. 교체로 나온 상대 포켓몬에게 독을 퍼지게 한다.,설치물로 교체 누적 피해/압박을 만듭니다. / 설치물 제거 또는 필드 정리 가치가 있습니다.
toxicthread,독실,Toxic Thread,Poison,Status,,100,0,normal,STATUS_SPREAD|DISRUPT|SPEED_CONTROL,상태이상|방해|속도 제어,0,0,0,3,0,0,1.2,5,4.1,독이 섞인 실을 뿜어낸다. 상대를 독 상태로 만들고 스피드를 떨어뜨린다.,상태이상으로 상대 기능을 낮추거나 교체를 압박합니다. / 상대 능력치를 낮춰 현재 대면 또는 후속 대면을 안정화합니다. / 속도 제어로 선공권과 마무리 구도를 만듭니다.
trailblaze,개척하기,Trailblaze,Grass,Physical,50,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.1,0.6,0,0,0,0,0,0,풀숲에서 튀어나오듯이 공격한다. 경쾌한 발재간으로 자신의 스피드를 올린다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
transform,변신,Transform,Normal,Status,,필중,0,normal,,,0,0,0,0,0,0,0,0,0.8,상대 포켓몬으로 변신하여 상대와 완전히 똑같은 기술을 사용할 수 있다.,변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
triattack,트라이어택,Tri Attack,Normal,Special,80,100,0,normal,ACE_DAMAGE,에이스 주력 공격,0,1.3,1,0,0,0,0,0,0,"3개의 광선으로 공격한다. 마비, 화상 또는 얼음 상태 중 어느 하나로 만들 때가 있다.",공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
trick,트릭,Trick,Psychic,Status,,100,0,normal,DISRUPT,방해,1.2,0,0,1,0,0,0,4,0,상대의 빈틈을 노려 자신과 상대가 지닌 물건을 바꿔치기한다.,상대 전개/회복/보조 기술을 방해하는 핵심 기술입니다.
trickortreat,핼러윈,Trick-or-Treat,Ghost,Status,,100,0,normal,,,0,0,0,0,0,0,0,0,0.8,상대를 핼러윈으로 초대한다. 상대 타입에 고스트타입이 추가된다.,변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
trickroom,트릭룸,Trick Room,Psychic,Status,,필중,-7,all,FIELD_CONTROL,날씨/필드/룸,1.8,0,0,0,0,0.8,0,0,3,이상한 공간을 만든다. 5턴 동안 느린 포켓몬부터 행동할 수 있다.,날씨/필드/룸/순풍 등 전장 조건을 바꿉니다.
triplearrows,3연화살,Triple Arrows,Fighting,Physical,90,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.8,1.1,0,0,0,0,0,0,발 기술을 사용하고 3개의 화살을 동시에 발사한다. 급소에 맞기 쉬우며 상대의 방어를 떨어뜨릴때가 있다. 상대를 풀죽게 만들 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
tripleaxel,트리플악셀,Triple Axel,Ice,Physical,20,90,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,0.6,0.3,0,0,0,0,0,0,3회 연속으로 킥을 날려 공격한다. 기술이 맞을 때마다 위력이 올라간다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
tripledive,트리플다이브,Triple Dive,Water,Physical,30,95,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,0.8,0.4,0,0,0,0,0,0,호흡이 척척 맞게 다이빙해서 상대에게 물보라를 끼얹는다. 3회 연속으로 데미지를 준다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
triplekick,트리플킥,Triple Kick,Fighting,Physical,10,90,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,0.5,0.1,0,0,0,0,0,0,3회 연속으로 킥을 날려 공격한다. 기술이 맞을 때마다 위력이 올라간다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
tropkick,트로피컬킥,Trop Kick,Grass,Physical,70,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.5,0.9,0,0,0,0,0,0,남쪽 나라에서 유래된 뜨거운 킥을 상대에게 날린다. 상대의 공격을 떨어뜨린다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
trumpcard,마지막수단,Trump Card,Normal,Special,,필중,0,normal,,,0,0,0,0,0,0,0,0,0,마지막수단의 남은 PP가 적으면 적을수록 기술의 위력이 올라간다.,
twinbeam,트윈빔,Twin Beam,Psychic,Special,40,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1,0.5,0,0,0,0,0,0,두 눈에서 불가사의한 광선을 발사해서 공격한다. 2회 연속으로 데미지를 준다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
twineedle,더블니들,Twineedle,Bug,Physical,25,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,0.7,0.3,0,0,0,0,0,0,2개의 침을 상대에게 꿰찔러 2회 연속으로 데미지를 준다. 독 상태로 만들 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
twinkletackle,러블리스타임팩트,Twinkle Tackle,Fairy,Physical,1,필중,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,0.3,0,0,0,0,0,0,0,Z파워로 매혹의 공간을 만들어 전력으로 상대를 가지고 논다. 원래 기술에 따라 위력이 변한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
twister,회오리,Twister,Dragon,Special,40,100,0,allAdjacentFoes,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1,0.5,0,0,0,0,0,0,회오리를 일으켜 상대를 끌어들여 공격한다. 상대를 풀죽게 만들 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
upperhand,기선제압,Upper Hand,Fighting,Physical,65,100,3,normal,ACE_DAMAGE|ACE_COVERAGE|PRIORITY|FINISHER,에이스 주력 공격|에이스 견제폭|선공기|마무리,0,2.2,0.8,0,0,0,4,0,0,움직임에 반응하여 손바닥으로 밀쳐서 상대를 풀죽게 한다. 상대가 쓴 기술이 선제공격 기술이 아니면 실패한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 선공기라 복수 처리와 마무리 가치가 큽니다.
uproar,소란피기,Uproar,Normal,Special,90,100,0,randomNormal,ACE_DAMAGE,에이스 주력 공격,0,1.5,1.1,0,0,0,0,0,0,3턴 동안 소란 피워 공격한다. 그동안은 아무도 잠들지 않게 된다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
uturn,유턴,U-turn,Bug,Physical,70,100,0,normal,ACE_DAMAGE|ACE_COVERAGE|PIVOT,에이스 주력 공격|에이스 견제폭|피벗/교체 연결,1.5,1.9,0.9,0,4.5,0,0,0,0,공격한 뒤 굉장한 스피드로 돌아와서 교대 포켓몬과 교체한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 공격/보조 후 유리 대면으로 연결하는 피벗 기술입니다.
vacuumwave,진공파,Vacuum Wave,Fighting,Special,40,100,1,normal,ACE_DAMAGE|ACE_COVERAGE|PRIORITY|FINISHER,에이스 주력 공격|에이스 견제폭|선공기|마무리,0,1.8,0.5,0,0,0,3.2,0,0,주먹을 흔들어 진공의 파도를 일으킨다. 반드시 선제공격을 할 수 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 선공기라 복수 처리와 마무리 가치가 큽니다.
vcreate,V제너레이트,V-create,Fire,Physical,180,95,0,normal,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,3.2,1.5,0,0,0,0,0,0,"작열하는 불꽃을 이마에서 발생시켜 이판사판으로 몸통박치기한다. 방어, 특수방어, 스피드가 떨어진다.",공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
veeveevolley,브이브이브레이크,Veevee Volley,Normal,Physical,,필중,0,normal,,,0,0,0,0,0,0,0,0,0,트레이너를 좋아하는 이브이의 마음이 강할수록 위력이 올라가는 몸통박치기. 반드시 명중한다.,
venomdrench,베놈트랩,Venom Drench,Poison,Status,,100,0,allAdjacentFoes,,,0,0,0,0,0,0,0,0,0.8,"특수한 독액을 끼얹는다. 독 상태인 상대는 공격, 특수공격, 스피드가 떨어진다.",변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
venoshock,베놈쇼크,Venoshock,Poison,Special,65,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.4,0.8,0,0,0,0,0,0,특수한 독액을 끼얹는다. 독 상태의 상대에게는 위력이 2배가 된다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
victorydance,승리의춤,Victory Dance,Fighting,Status,,필중,0,self,SETUP_BOOST,랭크업/전개,0,2,4,0,0,0,0,0,0,"승리를 부르는 춤을 격렬하게 춘다. 자신의 공격, 방어, 스피드를 올린다.",랭크업으로 에이스 전개 또는 장기 돌파 조건을 만듭니다.
vinewhip,덩굴채찍,Vine Whip,Grass,Physical,45,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.1,0.6,0,0,0,0,0,0,채찍처럼 휘어지는 가늘고 긴 덩굴로 상대를 힘껏 쳐서 공격한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
visegrip,찝기,Vise Grip,Normal,Physical,55,100,0,normal,ACE_DAMAGE,에이스 주력 공격,0,0.9,0.7,0,0,0,0,0,0,상대를 양쪽에서 집어서 데미지를 준다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
vitalthrow,받아던지기,Vital Throw,Fighting,Physical,70,필중,-1,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.5,0.9,0,0,0,0,0,0,상대보다 나중에 공격한다. 그 대신 자신의 공격은 반드시 명중한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
voltswitch,볼트체인지,Volt Switch,Electric,Special,70,100,0,normal,ACE_DAMAGE|ACE_COVERAGE|PIVOT,에이스 주력 공격|에이스 견제폭|피벗/교체 연결,1.5,1.9,0.9,0,4.5,0,0,0,0,공격한 뒤 굉장한 스피드로 돌아와서 교대 포켓몬과 교체한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 공격/보조 후 유리 대면으로 연결하는 피벗 기술입니다.
