"id","namespace","path","english_name","korean_name","battle_category","battle_usable","tags","source_jars"
"tmcraft:egg_leaftornado","tmcraft","egg_leaftornado","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_leechlife","tmcraft","egg_leechlife","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_leechseed","tmcraft","egg_leechseed","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_leer","tmcraft","egg_leer","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_letssnuggleforever","tmcraft","egg_letssnuggleforever","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_lick","tmcraft","egg_lick","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_lifedew","tmcraft","egg_lifedew","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_lightofruin","tmcraft","egg_lightofruin","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_lightscreen","tmcraft","egg_lightscreen","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_lightthatburnsthesky","tmcraft","egg_lightthatburnsthesky","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_liquidation","tmcraft","egg_liquidation","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_lockon","tmcraft","egg_lockon","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_lovelykiss","tmcraft","egg_lovelykiss","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_lowkick","tmcraft","egg_lowkick","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_lowsweep","tmcraft","egg_lowsweep","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_luckychant","tmcraft","egg_luckychant","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_luminacrash","tmcraft","egg_luminacrash","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_lunarblessing","tmcraft","egg_lunarblessing","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_lunardance","tmcraft","egg_lunardance","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_lunge","tmcraft","egg_lunge","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_lusterpurge","tmcraft","egg_lusterpurge","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_machpunch","tmcraft","egg_machpunch","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_magicalleaf","tmcraft","egg_magicalleaf","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_magicaltorque","tmcraft","egg_magicaltorque","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_magiccoat","tmcraft","egg_magiccoat","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_magicpowder","tmcraft","egg_magicpowder","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_magicroom","tmcraft","egg_magicroom","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_magmastorm","tmcraft","egg_magmastorm","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_magnetbomb","tmcraft","egg_magnetbomb","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_magneticflux","tmcraft","egg_magneticflux","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_magnetrise","tmcraft","egg_magnetrise","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_magnitude","tmcraft","egg_magnitude","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_makeitrain","tmcraft","egg_makeitrain","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_maliciousmoonsault","tmcraft","egg_maliciousmoonsault","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_matblock","tmcraft","egg_matblock","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_maxairstream","tmcraft","egg_maxairstream","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_maxdarkness","tmcraft","egg_maxdarkness","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_maxflare","tmcraft","egg_maxflare","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_maxflutterby","tmcraft","egg_maxflutterby","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_maxgeyser","tmcraft","egg_maxgeyser","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_maxguard","tmcraft","egg_maxguard","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_maxhailstorm","tmcraft","egg_maxhailstorm","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_maxknuckle","tmcraft","egg_maxknuckle","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_maxlightning","tmcraft","egg_maxlightning","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_maxmindstorm","tmcraft","egg_maxmindstorm","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_maxooze","tmcraft","egg_maxooze","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_maxovergrowth","tmcraft","egg_maxovergrowth","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_maxphantasm","tmcraft","egg_maxphantasm","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_maxquake","tmcraft","egg_maxquake","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_maxrockfall","tmcraft","egg_maxrockfall","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_maxstarfall","tmcraft","egg_maxstarfall","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_maxsteelspike","tmcraft","egg_maxsteelspike","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_maxstrike","tmcraft","egg_maxstrike","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_maxwyrmwind","tmcraft","egg_maxwyrmwind","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_meanlook","tmcraft","egg_meanlook","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_meditate","tmcraft","egg_meditate","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_mefirst","tmcraft","egg_mefirst","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_megadrain","tmcraft","egg_megadrain","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_megahorn","tmcraft","egg_megahorn","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_megakick","tmcraft","egg_megakick","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_megapunch","tmcraft","egg_megapunch","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_memento","tmcraft","egg_memento","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_menacingmoonrazemaelstrom","tmcraft","egg_menacingmoonrazemaelstrom","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_metalburst","tmcraft","egg_metalburst","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_metalclaw","tmcraft","egg_metalclaw","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_metalsound","tmcraft","egg_metalsound","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_meteorassault","tmcraft","egg_meteorassault","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_meteorbeam","tmcraft","egg_meteorbeam","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_meteormash","tmcraft","egg_meteormash","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_metronome","tmcraft","egg_metronome","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_mightycleave","tmcraft","egg_mightycleave","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_milkdrink","tmcraft","egg_milkdrink","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_mimic","tmcraft","egg_mimic","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_mindblown","tmcraft","egg_mindblown","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_mindreader","tmcraft","egg_mindreader","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_minimize","tmcraft","egg_minimize","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_miracleeye","tmcraft","egg_miracleeye","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_mirrorcoat","tmcraft","egg_mirrorcoat","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_mirrormove","tmcraft","egg_mirrormove","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_mirrorshot","tmcraft","egg_mirrorshot","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_mist","tmcraft","egg_mist","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_mistball","tmcraft","egg_mistball","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_mistyexplosion","tmcraft","egg_mistyexplosion","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_mistyterrain","tmcraft","egg_mistyterrain","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_moonblast","tmcraft","egg_moonblast","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_moongeistbeam","tmcraft","egg_moongeistbeam","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_moonlight","tmcraft","egg_moonlight","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_morningsun","tmcraft","egg_morningsun","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_mortalspin","tmcraft","egg_mortalspin","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_mountaingale","tmcraft","egg_mountaingale","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_move_item","tmcraft","egg_move_item","EGG-%1$d: %2$s","EGG-%1$d: %2$s","unverified","false","","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_move_recorder","tmcraft","egg_move_recorder","Egg Move Recorder","알기술 기록장치","unverified","false","","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_mudbomb","tmcraft","egg_mudbomb","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_muddywater","tmcraft","egg_muddywater","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_mudshot","tmcraft","egg_mudshot","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_mudslap","tmcraft","egg_mudslap","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_mudsport","tmcraft","egg_mudsport","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_multiattack","tmcraft","egg_multiattack","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_mysticalfire","tmcraft","egg_mysticalfire","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_mysticalpower","tmcraft","egg_mysticalpower","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_nastyplot","tmcraft","egg_nastyplot","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_naturalgift","tmcraft","egg_naturalgift","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_naturepower","tmcraft","egg_naturepower","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_naturesmadness","tmcraft","egg_naturesmadness","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_needlearm","tmcraft","egg_needlearm","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_neverendingnightmare","tmcraft","egg_neverendingnightmare","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_nightdaze","tmcraft","egg_nightdaze","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_nightmare","tmcraft","egg_nightmare","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_nightshade","tmcraft","egg_nightshade","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_nightslash","tmcraft","egg_nightslash","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_nobleroar","tmcraft","egg_nobleroar","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_noretreat","tmcraft","egg_noretreat","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_noxioustorque","tmcraft","egg_noxioustorque","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_nuzzle","tmcraft","egg_nuzzle","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_oblivionwing","tmcraft","egg_oblivionwing","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_obstruct","tmcraft","egg_obstruct","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_oceanicoperetta","tmcraft","egg_oceanicoperetta","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_octazooka","tmcraft","egg_octazooka","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_octolock","tmcraft","egg_octolock","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_odorsleuth","tmcraft","egg_odorsleuth","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_ominouswind","tmcraft","egg_ominouswind","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_orderup","tmcraft","egg_orderup","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_originpulse","tmcraft","egg_originpulse","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_outrage","tmcraft","egg_outrage","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_overdrive","tmcraft","egg_overdrive","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_overheat","tmcraft","egg_overheat","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_painsplit","tmcraft","egg_painsplit","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_paraboliccharge","tmcraft","egg_paraboliccharge","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_partingshot","tmcraft","egg_partingshot","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_payback","tmcraft","egg_payback","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_payday","tmcraft","egg_payday","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_peck","tmcraft","egg_peck","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_perishsong","tmcraft","egg_perishsong","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_petalblizzard","tmcraft","egg_petalblizzard","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_petaldance","tmcraft","egg_petaldance","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_phantomforce","tmcraft","egg_phantomforce","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_photongeyser","tmcraft","egg_photongeyser","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_pikapapow","tmcraft","egg_pikapapow","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_pinmissile","tmcraft","egg_pinmissile","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_plasmafists","tmcraft","egg_plasmafists","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_playnice","tmcraft","egg_playnice","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_playrough","tmcraft","egg_playrough","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_pluck","tmcraft","egg_pluck","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_poisonfang","tmcraft","egg_poisonfang","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_poisongas","tmcraft","egg_poisongas","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_poisonjab","tmcraft","egg_poisonjab","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_poisonpowder","tmcraft","egg_poisonpowder","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_poisonsting","tmcraft","egg_poisonsting","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_poisontail","tmcraft","egg_poisontail","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_pollenpuff","tmcraft","egg_pollenpuff","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_poltergeist","tmcraft","egg_poltergeist","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_populationbomb","tmcraft","egg_populationbomb","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_pounce","tmcraft","egg_pounce","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_pound","tmcraft","egg_pound","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_powder","tmcraft","egg_powder","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_powdersnow","tmcraft","egg_powdersnow","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_powergem","tmcraft","egg_powergem","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_powershift","tmcraft","egg_powershift","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_powersplit","tmcraft","egg_powersplit","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_powerswap","tmcraft","egg_powerswap","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_powertrick","tmcraft","egg_powertrick","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_powertrip","tmcraft","egg_powertrip","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_poweruppunch","tmcraft","egg_poweruppunch","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_powerwhip","tmcraft","egg_powerwhip","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_precipiceblades","tmcraft","egg_precipiceblades","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_present","tmcraft","egg_present","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
"tmcraft:egg_prismaticlaser","tmcraft","egg_prismaticlaser","","","unverified","false","tmcraft:egg_moves","tmcraft-1.4.18+1.7.1.jar"
